time,steering_velocity,acceleration
6.08,0.0016135856060341507,0.1060227900528052
6.09,0.0015867355023183021,0.10629016249894874
6.1,0.0015598853986024536,0.10655753494509228
6.11,0.001533035294886605,0.10682490739123582
6.12,0.0015061851911707565,0.10709227983737936
6.13,0.001479335087454908,0.1073596522835229
6.14,0.0014524849837390594,0.10762702472966644
6.15,0.0014256348800232108,0.10789439717580998
6.16,0.0013987847763073623,0.10816176962195352
6.17,0.0013719346725915137,0.10842914206809706
6.18,0.0013450845688756652,0.1086965145142406
6.19,0.0013182344651598166,0.10896388696038414
6.2,0.001291384361443968,0.10923125940652768
6.21,0.0012645342577281195,0.10949863185267122
6.22,0.001237684154012271,0.10976600429881476
6.23,0.0012108340502964225,0.1100333767449583
6.24,0.001183983946580574,0.11030074919110185
6.25,0.0011571338428647254,0.11056812163724539
6.26,0.0011302837391488768,0.11083549408338893
6.27,0.0011034336354330283,0.11110286652953247
6.28,0.0010765835317171797,0.11137023897567601
6.29,0.0010497334280013312,0.11163761142181955
6.3,0.0010228833242854826,0.11190498386796309
6.31,0.000996033220569634,0.11217235631410663
6.32,0.0009691831168537854,0.11243972876025017
6.33,0.0009423330131379368,0.11270710120639371
6.34,0.0009154829094220881,0.11297447365253725
6.35,0.0008886328057062395,0.11324184609868079
6.36,0.0008617827019903908,0.11350921854482433
6.37,0.0008349325982745421,0.11377659099096787
6.38,0.0008080824945586935,0.11404396343711141
6.39,0.0007812323908428448,0.11431133588325496
6.4,0.0007543822871269962,0.1145787083293985
6.41,0.0007275321834111475,0.11484608077554204
6.42,0.0007006820796952989,0.11511345322168558
6.43,0.0006738319759794502,0.11538082566782912
6.44,0.0006469818722636015,0.11564819811397266
6.45,0.0006201317685477529,0.1159155705601162
6.46,0.0005932816648319042,0.11618294300625974
6.47,0.0005664315611160556,0.11645031545240328
6.48,0.0005395814574002069,0.11671768789854682
6.49,0.0005127313536843583,0.11698506034469036
6.5,0.00048588124996850967,0.1172524327908339
6.51,0.00045903114625266107,0.11751980523697744
6.52,0.00043218104253681247,0.11778717768312098
6.53,0.00040533093882096386,0.11805455012926452
6.54,0.00037848083510511526,0.11832192257540806
6.55,0.00035163073138926666,0.1185892950215516
6.56,0.00032478062767341806,0.11885666746769515
6.57,0.00029793052395756946,0.11912403991383869
6.58,0.00027108042024172086,0.11939141235998223
6.59,0.00024423031652587226,0.11965878480612577
6.6,0.00021738021281002365,0.11992615725226931
6.61,0.00019053010909417505,0.12019352969841285
6.62,0.00016368000537832645,0.12046090214455639
